,mean,var,cv2,highly_variable
5871,0.9037808494687561,1.5341286028546914,1.8781702890394114,True
5872,0.6454364618309185,0.9235221670970739,2.216865220894798,True
5896,0.2627074286729706,0.4094071443664028,5.932044728866067,True
5897,0.188085632794842,0.3046760881116488,8.612214725256992,True
5901,0.4605576137245768,0.8073705975671305,3.8062994260280547,True
5915,0.21354639788144503,0.3953213507187441,8.668745378631291,True
5927,0.17123292007216373,0.24244491872019142,8.26844323219119,True
5930,0.19545646378944906,0.22230727728256744,5.8189180025865825,True
5943,0.38884527203991004,0.5515449843087817,3.647744587465751,True
5944,0.18519482862114914,0.2764261468187674,8.059512013019122,True
5947,3.5686330689106676,0.2586799849736998,0.020312295305151037,False
5954,0.4823300923385233,0.6347041138112409,2.7282284285451075,True
5964,0.1622723799874603,0.2180873972300982,8.28180241915083,True
5970,0.19032167970777047,0.28978502928179484,7.999952934974538,True
5971,0.735552413682184,1.0187148658979073,1.8828884490977766,True
5984,0.16536641854454232,0.2247232389904552,8.217457437435757,True
5985,0.7494386500311525,0.9789776759105044,1.7430098514541137,True
5993,0.5836738165375748,0.7350701512185545,2.1576802693043735,True
6007,0.22937559549439107,0.48011586932031214,9.125220939909735,True
6033,0.17251627670602487,0.2456699811057631,8.254244848151053,True
6063,0.269996493407494,0.3269170182532119,4.484513379693214,True
6081,0.20233994986333725,0.34638821968425637,8.460367534278014,True
6084,0.31249432438851177,0.45569552669007435,4.666443910886543,True
6091,0.14845546242262436,0.18172924203627971,8.245419304990735,True
6092,0.8997219436405466,0.8851204188930909,1.093415428325858,False
6100,0.32056508265688993,0.4965807843171053,4.832292931929891,True
6207,0.27541895117659104,0.46279700144772457,6.100945858092548,True
6212,0.4925340365471505,0.7638942795051543,3.1489007474073243,True
6215,2.9211231267585895,0.5973678723715938,0.0700070995111121,False
6219,0.1909877013491213,0.2135537784500756,5.8544290929204905,True
6235,0.35801381486712525,0.4934674313751509,3.8499539580469637,True
6237,0.3043420421726558,0.42278117247309366,4.564435234052396,True
6275,0.3787594324272898,0.6442222455157767,4.490614515091751,True
6343,0.4389921084970587,0.587808249713483,3.0501415674398524,True
6353,0.3041145771386584,0.4264328472427973,4.610748980887353,True
6362,0.8492683646646594,0.971223210007835,1.3465688278268022,False
6365,0.2736096713341385,0.45223497434067583,6.04081389418028,True
6368,0.23237854313340575,0.33554831087246617,6.213767013314627,True
6370,0.1499553033826796,0.18435034674726242,8.197869227001712,True
6372,0.32825569274656397,0.484053009914409,4.492254593111726,True
6377,0.20333693149236776,0.34680819171853655,8.387766121752698,True
6438,0.19173960000996698,0.31225164634607055,8.493159691332934,True
6451,0.8989946634776844,1.0758059611112887,1.331126046851096,False
6464,1.3082064579072301,1.3667772190593797,0.7986286764608226,False
6467,0.23948096166767896,0.3339053851232779,5.822022290956323,True
6470,0.225015850320634,0.2982393176606917,5.89020075601705,True
6489,0.2205444923630054,0.39621949175871213,8.14581372437919,True
6490,0.26087060381911054,0.4134490165399655,6.075265956409555,True
6518,0.36164242698387017,0.5996509666925777,4.584969671057484,True
6553,0.21870474615558402,0.4038446322548117,8.44284506421768,True
6581,0.44833036063005155,0.5954599172976361,2.962470757472614,True
6583,0.44917487728380706,0.6174258951756371,3.0602138184112886,True
6647,0.1542768531708311,0.1929579340725942,8.10667664970091,True
6659,1.19622914416443,1.1966001462149956,0.8362189207615593,False
6660,0.23775674224714982,0.38311386080487786,6.777265495899097,True
6661,0.3850676530431161,0.5571734751116962,3.7576249277935614,True
6664,0.2018431894282288,0.3378420016057088,8.292295719485438,True
6673,0.26758448222890213,0.457251761851565,6.385978819067614,True
6686,0.4907128884235937,0.6152859952171197,2.555172925219951,True
6701,0.20988768104530592,0.39504116691909963,8.967235977245876,True
6722,0.2923130997750047,0.5012036654250035,5.865602105095624,True
6730,0.47338400805639136,0.7911037482787073,3.530240876836341,True
6760,0.18806554341257592,0.3256375822936532,9.206695429767564,True
6789,0.2267827447248803,0.42409686789145074,8.245872330532123,True
6816,0.5259451671220883,0.8510557858723387,3.0766317750531322,True
6828,0.40080217401372925,0.47679315713058656,2.968022393044415,True
6841,0.17119226316037706,0.23492395784048234,8.015751105678486,True
6888,0.26899699473712435,0.6163804340237163,8.518203013254437,True
6896,0.19984523734255644,0.3356739527098225,8.404640914761218,True
6899,0.20833855431105497,0.2560946194207893,5.89998837642181,True
6900,0.22150067235905188,0.28777798139950894,5.865413203443634,True
6926,0.4103883991935,0.6348720473170318,3.7695844387873376,True
6937,0.8688593965382948,1.0139031243908243,1.343064535729204,False
6938,0.24733878755637245,0.5046763091413498,8.249381039272192,True
6943,0.35692518600845646,0.5721542724989591,4.491127114568416,True
6958,0.22231685624525055,0.42828356720337857,8.665185002579602,True
6968,0.4491644055562466,0.7732009894725309,3.832477225175747,True
6985,1.3635785760733756,1.7908222688923905,0.9631455319605119,False
7029,0.2202129772147926,0.29684050932790657,6.121084791224773,True
7075,0.2637326621381735,0.31715116488145967,4.559657584897939,True
7084,0.17725756529169778,0.2587585341555789,8.235145954880103,True
7113,0.546683134720635,0.778795359929007,2.6058568235142197,True
7134,3.511405693674088,0.2597395042284383,0.021065702861354004,False
7149,0.44446029313921853,0.6579773374927186,3.33075585827161,True
7171,0.30452161531341554,0.45015571583428676,4.854246611155287,True
7173,0.2915491162382234,0.502813208066336,5.915318174122228,True
7183,0.20850685327207252,0.36446811815112706,8.383181845827947,True
7188,0.24776088960470108,0.3661890820039097,5.965307193845979,True
7193,0.2275400812766774,0.3202163277729683,6.18470895223796,True
7198,0.21490133135995515,0.27346380968090206,5.921234268415239,True
7222,0.1432466450197481,0.16680980089144276,8.128894391360724,True
7223,0.557442686078959,1.0327937592212773,3.3236230638392117,True
7245,0.20191270222983737,0.33468836962902593,8.209234966838117,True
7252,0.2553442635450883,0.40553453530244077,6.219693340885065,True
7258,0.1991873004782122,0.3399693086791307,8.5685132872547,True
7308,0.3342288334561536,0.5241935739896139,4.692453510882262,True
7339,0.18624266448671434,0.3035840400901679,8.752015200731696,True
7340,0.2915336176490767,0.5079510561628183,5.976397483443044,True
7341,0.18786395438948514,0.300199756731811,8.505720574368787,True
7344,0.28818440058487815,0.5641458429256654,6.792743655048663,True
7355,0.15639682393246268,0.19740192925407934,8.070078872895365,True
7357,0.3595349704738003,0.6210387229805812,4.8043323480270805,True
7460,3.720209841654985,0.9513912052843985,0.06874232653258802,False
7464,0.15249910007823006,0.19205639158500648,8.25801237058022,True
7469,0.45655224339442985,0.7584084118047472,3.638480866421384,True
7515,0.29675515563395716,0.3948833525002008,4.484018005862961,True
7523,0.24121216397990736,0.4763400287680825,8.186743895681262,True
7529,0.49417950258903093,0.7425409002904209,3.04052897262404,True
7531,0.5129214260620825,0.6518715781006599,2.4777570079944717,True
7567,0.24233625543246112,0.3673972061445216,6.255926944791983,True
7586,0.2808779321803997,0.48778712908104077,6.182862571867204,True
7588,0.23146735157712356,0.43685434296835923,8.15359370427827,True
7592,0.20446345634442867,0.3681207018990603,8.805387179575847,True
7674,0.4344018930258139,0.6932976352332297,3.6739564088920775,True
7723,0.469385644077564,0.6958205843432915,3.1581713942747656,True
7727,0.471391454685433,0.6649223593374696,2.9923030270497595,True
7746,1.025233555392765,1.0901148597559631,1.0371133449804113,False
7751,0.16536032230228126,0.22615233691519798,8.270325017235452,True
7778,1.0012633044235342,1.0152224179373674,1.012661190408865,False
7783,0.25157651104170203,0.39465697628253893,6.235520948250309,True
7784,0.21457338017826505,0.2754152014028492,5.981729767462377,True
7787,0.2067837089089259,0.38537738663715526,9.012461645155765,True
7788,0.9212458468160853,1.3290803361368333,1.5660284043706445,False
7793,0.16776314754690602,0.23294003996571866,8.276287784558019,True
7802,0.25510400531075517,0.39545385720919685,6.076515188619023,True
7813,0.4425036510569349,0.6214803250758327,3.173886920001619,True
7829,0.32789018387849683,0.40520624658761717,3.768905616432581,True
7830,0.22784469523070283,0.4583514677236091,8.82901830906234,True
7872,0.2153217610816872,0.2737021595286711,5.903274940195211,True
7876,0.38583046957119865,0.7311858445606645,4.9116997949052905,True
7888,0.19491052288120903,0.32539033865191835,8.564906951208732,True
7891,0.8370956528515128,1.3502077225114446,1.9268583735847093,True
7896,0.2088791503891212,0.25955945338503505,5.948900600578178,True
7898,0.29033301308831844,0.7375321806050844,8.74949485084846,True
7905,1.0220836532228543,1.2878126818718936,1.2327624491123812,False
7907,0.1814273955733027,0.2645757052104452,8.037686000184038,True
7926,0.1453549987429108,0.17267872908418025,8.172564283763126,True
7949,3.517512687505492,0.5345639792424031,0.0432044330889093,False
7950,0.34796748049613735,0.5601954370178077,4.626564946355605,True
7956,0.6058203265410417,0.8048257444280781,2.1928705506485535,True
8006,0.4473975492315964,0.7453922034737445,3.7238782595216575,True
8016,0.5271799658459619,0.8420634290946419,3.029880139611827,True
8032,0.4121141549354236,0.6341352098462364,3.7337415050442715,True
8138,0.18796696271131808,0.2836994892097222,8.029402230737041,True
8154,0.26307076755930375,0.4092701040621792,5.91369010850958,True
8190,0.20185222193201743,0.34514137765414366,8.47069999447484,True
8203,0.2220270452939464,0.40928368261422016,8.302403984110496,True
8218,3.980450310133484,0.9163519740123043,0.05783595068909952,False
8241,0.20915376796319424,0.2589821325132145,5.9200924532219865,True
8249,0.17049992546980672,0.23774630133719504,8.178062834620027,True
8355,0.49533468623919774,0.6183971150383097,2.52039264155508,True
8386,0.17391594209846828,0.27495707120535995,9.090164607884255,True
8394,0.13868644350846326,0.15426002643362194,8.019786374947524,True
8421,0.17092604114379117,0.23666522206865986,8.100337429687292,True
8427,0.2359745361999076,0.3380122953104515,6.070080024816573,True
8442,0.19094450332543736,0.31650469574062934,8.680683546675361,True
8493,0.44376359863231724,0.7119940904993336,3.615520549050431,True
8506,0.25046424624440244,0.3863314901098074,6.158312285674241,True
8508,0.6482393351256657,0.7518742128733695,1.7892597630173053,True
8512,0.214753929970774,0.442221610027118,9.588447717183069,True
8542,0.39795840711390573,0.5977230526983975,3.774173803092997,True
8631,0.6009945143953241,1.187235024138821,3.2869604743626524,True
8657,0.22044000588765209,0.40875366419765374,8.41146987325813,True
8671,0.2166999351101874,0.38745578287314436,8.250786254226556,True
8731,0.49466224135075026,0.6077870568671666,2.483888807236856,True
8763,0.90790436465378,1.193331661794641,1.4477061817922108,False
8802,0.9372908965600971,1.0878724901141164,1.2383080673342237,False
8809,0.2159541884269262,0.3847932744030501,8.250777909614277,True
8811,0.18411214544191976,0.30298359949944176,8.938022245863435,True
8812,2.870454237767735,1.2403103151566857,0.15053207487707743,False
8829,0.2179153440315979,0.38491773438708965,8.10556239081252,True
8851,0.17655667613022064,0.2865559666894914,9.192364473142275,True
8886,0.5248613712801788,1.2938946558793096,4.696865470184179,True
8889,0.4110020118086796,1.0508569208917764,6.220898600091685,True
8918,0.26505103745376657,0.42238747994716924,6.012371921003919,True
8975,0.19001778111494091,0.3087223275702866,8.550027806340971,True
8976,0.18566686114113723,0.27742655351440826,8.047604739338121,True
9007,0.2679357724184879,0.443801844779251,6.1818954000421025,True
9050,2.2569586305322673,1.2309139798956545,0.24164645124603956,False
9066,0.528966768795139,0.7025985135619287,2.511012623246047,True
9076,0.3296328904574223,0.4874442366364852,4.486006159739521,True
9094,0.17270802455304304,0.2462587139866127,8.255664093349203,True
9101,0.380735281836935,0.556682387930638,3.840238860911647,True
9138,0.18404578414393757,0.29370299068004685,8.67049316648361,True
9144,3.728448623934643,0.32643782256502085,0.023482488312015652,False
9153,0.22834499537820732,0.30658489693106,5.879757738118586,True
9170,1.6365787333764832,1.4182929146459746,0.52953170050098,False
9188,0.20316227493216288,0.3416193239362063,8.276481955299955,True
9232,0.4436337362000429,0.7463062949233237,3.7919776479878795,True
9243,0.2765662998954268,0.5054683723177431,6.608300596504464,True
9327,0.29075523721151697,0.5027205105115864,5.946567799488882,True
9328,0.18384678864419393,0.2838229023941755,8.396967872890507,True
9357,0.1764603361909986,0.2563798869515646,8.23333525709277,True
9358,0.2779504270454684,0.4626756171667745,5.988751604985115,True
9382,0.504416137119361,0.7777939721148477,3.056925975718445,True
9402,0.6451388961151533,0.8640163898928634,2.075938502666196,True
9441,0.2557880071550224,0.3762975472388762,5.751278430012113,True
9458,0.2144079502599315,0.38141081521258374,8.29663122372593,True
9464,1.3413729914635344,1.346593430905962,0.748405783549076,False
9466,0.6296979851845735,1.03186140703343,2.6022898445219838,True
9482,0.22605169187503946,0.4258672917342249,8.333937961820348,True
9485,0.48882664193226866,0.7428352375506154,3.108715253028162,True
9499,0.4047515847326757,0.5953874367027636,3.634292682858792,True
9513,0.23913049992977337,0.34818506227156276,6.088812449673842,True
9515,0.39621075896914915,0.5901116801470256,3.7590570360570275,True
9516,1.1224502146381388,1.150464578671252,0.9131428701586521,False
9523,0.14971665165954623,0.18050875955853407,8.052647630956061,True
9530,0.4324476428704894,0.7368846636485482,3.9403076069565652,True
9531,0.2429787524442139,0.6100138341848877,10.332269665735641,True
9542,0.47909882173425394,0.6986405866736332,3.043699088394257,True
9569,0.8703608374641245,0.8754794401576003,1.15570421030691,False
9586,0.19997346727705,0.3372909836331772,8.434301434685372,True
9590,0.2205208021839012,0.4002021619499059,8.229460642545911,True
9596,0.260368759177388,0.41444751448462197,6.113436230045314,True
9597,0.43138971487094885,0.5662245504016359,3.04261350709545,True
9606,0.2557025938671508,0.38303772113030515,5.858205950145076,True
9607,0.8216184619172493,0.9253337882682877,1.3707472980182618,False
9609,0.2373436603906736,0.3719971486824602,6.603537216082553,True
9621,0.2082421621816267,0.36319882574726364,8.375236743604411,True
9622,0.3288005563854453,0.3901467995274618,3.608767841049646,True
9633,0.22949132870616915,0.46493055168593367,8.827694165952394,True
9634,0.5000936356085659,0.6350779224568716,2.5393503489086537,True
9636,0.37540538298171056,0.5253383076135405,3.7276488769263123,True
9639,0.22611273880006313,0.44527905406939366,8.709108701730262,True
9641,0.45395502834142853,0.6247196320077447,3.0314986871553926,True
9677,0.3606754923151788,0.6322637913608393,4.860284662203109,True
9700,0.27307966444430726,0.7961937377369216,10.676630495911729,True
9703,0.15334611277644983,0.19469696113439638,8.279329402981595,True
9714,0.6091857322064682,0.8264002906743062,2.2268442606487384,True
9722,0.18409303821716114,0.29219605724276043,8.62157888898528,True
9737,0.21271214636297275,0.2661786090542418,5.8827307757174525,True
9784,0.6546549028322857,0.9401506327932228,2.193671433854137,True
9798,2.628228301114011,2.939091466647829,0.4254875568619717,False
9799,4.196680692293404,0.24371722617033598,0.013838032565075495,False
9813,0.3117229190621258,0.4579949918036803,4.713231708541582,True
9814,0.567431685483707,0.7928073306982852,2.462289663411118,True
9827,0.35826225332054396,0.9341110807473664,7.277681312458364,True
9829,0.21800581843204328,0.2784811780840463,5.859364831896197,True
9846,0.1996787650395764,0.3391467819616254,8.505758431677272,True
9848,0.16448343045122515,0.2219504672450717,8.203434247970808,True
9903,0.28642837004527,0.5032446064354203,6.133971760126435,True
9920,0.18666708781761307,0.28063746527646477,8.053741413320973,True
9953,0.2219764422520523,0.4267960247024245,8.661593122495256,True
9971,1.9671155104903972,1.5785491221053962,0.4079418520716756,False
9976,0.3324565207325108,0.6494477221449487,5.87584806623615,True
9986,2.3826564645288717,1.8408858730014517,0.3242678778563633,False
9991,0.2243536377230405,0.29655769450303915,5.891614702959196,True
9992,1.3371097819485738,1.2274629233027117,0.686552902915985,False
10034,0.21570348817945262,0.27443849922930585,5.898225404042198,True
10039,0.8788288446476221,1.0545960139564028,1.3654536341740722,False
10040,0.5451029298798633,0.7930546262704685,2.6689756320725233,True
10054,0.17546606064746442,0.24788148728013384,8.050887087753233,True
10056,0.23391531690457318,0.4467628259141653,8.164916938614958,True
10057,0.1878713899620206,0.2848207378100692,8.069339833791288,True
10059,1.081961831042572,1.201352663555741,1.02623368128661,False
10060,0.19435305082414278,0.3235843376628942,8.56629981942068,True
10061,0.23557083980788018,0.32721893164121635,5.896408125567759,True
10065,0.23877891120824388,0.3521468829028777,6.176241885469686,True
10075,0.34114082849214583,0.5301064967870553,4.55503790516829,True
10089,0.36986388691270733,0.48092395520413284,3.515518411411073,True
10091,0.16574204940004666,0.2269268198858837,8.260467153274085,True
10116,0.3772881933770204,0.5200503614483306,3.6533890423569444,True
10120,0.40481088455161063,0.48848700082072305,2.9808903311889394,True
10124,0.1655582132036249,0.22352293512871332,8.154639866457517,True
10151,3.418910516286267,1.4181501847816858,0.12132400005306043,False
10163,0.19139053374318313,0.30788815498717226,8.405048387274647,True
10188,0.4215871457676361,0.6526751490199804,3.67214576480341,True
10192,0.1934680352272585,0.22052772058477035,5.891598507103384,True
10234,0.472849597664724,1.481930620107418,6.627960042773401,True
10242,0.3988721497235155,0.6013457135785536,3.7796715554817553,True
10249,0.37741448220248985,0.5268067765406452,3.698377020618164,True
10280,0.16405412539861602,0.22142531664483794,8.226911518303025,True
10282,0.5221935585813512,0.7949876139461731,2.915383885569906,True
10314,0.40177028106302237,0.9818286351743482,6.082433732677864,True
10321,0.22796228344136285,0.29928049660764944,5.758959994859484,True
10333,0.4146214511926827,0.6336801610636253,3.6860740001673533,True
10334,0.1820858620747145,0.2856591683136385,8.615542231091876,True
10348,0.23449320438290583,0.33047737647186204,6.009983968016174,True
10380,0.15612220635838964,0.19795027415792943,8.120989139375983,True
10388,0.33994949109868955,0.4121094353590903,3.5659890823725804,True
10440,0.475581329213447,0.6671060137056861,2.9494656508245813,True
10449,0.262201489497884,0.39559534650927586,5.754062148226468,True
10457,0.22939979084706444,0.32587417453717304,6.192352294618176,True
10531,0.8121616196606944,1.0679413096000625,1.6190557495903255,False
10534,3.077578735979836,1.0662508121987155,0.11257474811154437,False
10537,0.20560408037920958,0.34128539769897404,8.073167714897401,True
10538,0.4188881064389748,0.527478935064961,3.006121893522603,True
10551,1.8407612933523128,1.3464328407169357,0.3973650080707171,False
10557,0.6119635554044036,1.2275713791475722,3.2778907622619853,True
10561,0.4132657020736293,0.641748190000742,3.757538008960373,True
10565,0.46067819103675156,0.6616110655685509,3.1174924348520583,True
10567,0.32824054425547033,0.9734247755498567,9.034703753816615,True
10589,0.32511321646980207,0.5094207027791592,4.819513846773039,True
10592,3.5290874812999586,0.40696634642538143,0.032676355648943944,False
10594,2.952451142628571,0.5847262362629184,0.06707907909950495,False
10607,2.2175257377400954,2.666594748640004,0.5422750122603146,False
10608,0.8530462142309092,1.95107368243789,2.6811922424822434,True
10610,0.7972266982768045,2.065178977386263,3.2493264327888456,True
10612,0.31124536725028024,0.45776847831761514,4.725367709796487,True
10617,0.797650729904804,0.9951843855177351,1.5641461744858438,False
10630,1.3133103356396603,1.5737071276849346,0.912407687502517,False
10637,0.5087232365143708,0.6680830949886123,2.5814615130239478,True
10641,1.4136884660858073,0.9970145899139184,0.49887744227754033,False
10650,0.23846973740029306,0.47495585187285716,8.351780257704583,True
10668,0.495770447645519,0.7238119713139877,2.9448469199652916,True
10671,1.3183853768957676,1.292966871041452,0.7438791614399087,False
10677,1.886511278998219,3.901059459334333,1.096133966319405,False
10678,0.7196272820855357,1.1476839923747457,2.2161861999012205,True
10679,1.3951141072267985,2.054390647258999,1.055512414257183,False
10680,0.5298847529561646,1.0172400104161743,3.622922471860803,True
10681,0.7378922462775305,1.2803938948720353,2.351564543807754,True
10684,0.24270986028080765,0.48401812084418494,8.216359030379387,True
10686,0.14797840799568007,0.17682448553449018,8.074690207656774,True
10689,0.7725852673478848,0.9374050726704708,1.5704847635249164,False
10690,0.7241329000477108,0.7994090097819138,1.5245148229263301,False
10691,1.5057701327966848,1.3666987666618913,0.6027750306286827,False
10692,0.5307802733297262,0.7228197280199673,2.565658847411829,True
10693,0.3772050211808416,0.5460533545742503,3.837753678905841,True
10695,0.5460865807389539,0.8080906989285614,2.70979004335064,True
10696,0.3353699885168008,0.5122909302485565,4.554748628661765,True
10699,1.755820806056636,2.073259586062211,0.6725013480154569,False
10700,1.5196332867491793,2.7945124506098913,1.2101195156743723,False
10709,4.4494246076794175,0.295797182967938,0.014941228480563555,False
10714,0.3295162637597872,0.487730722874138,4.491820617073978,True
10719,0.7489970501164661,0.9477590624102659,1.6894173778438453,True
10726,0.15372028544018856,0.19336595008184299,8.182749537909087,True
10734,0.24515075648953777,0.36730832900572213,6.111630290521298,True
10739,3.1542461695964255,1.0556201236225604,0.10610026005937029,False
10744,0.43752906257345203,0.577709672889458,3.0178215709544367,True
10746,0.33623315289847683,0.7166303781043146,6.338847540924624,True
10755,3.60276402378277,0.4539760637401038,0.03497528698914495,False
10778,0.2743363762074175,0.33834689657341843,4.495620382863474,True
10779,0.6951404392659691,1.0476849838875233,2.1681269741208,True
10780,0.18215597732935826,0.29436823602357715,8.871376337092446,True
10789,0.38557287332798557,0.6859200341291863,4.613787868727943,True
10790,0.4507089912821386,0.7264273685837258,3.5760008737747118,True
10795,0.20211066017799936,0.3386480686656769,8.29009543535139,True
10803,0.3716773769021331,0.6388726738230677,4.624650465322499,True
10850,0.5492360563748914,0.6164928887853935,2.0436595609546764,True
10862,0.44902111296673286,0.6115189163701098,3.0330126228150815,True
10867,0.34429655060066316,0.5674619423268399,4.787047460260528,True
10872,0.17270802455304304,0.2462587139866127,8.255664093349203,True
10884,0.17564670245125502,0.2714076142863415,8.796865446642027,True
10911,0.23774297565366606,0.33003196319960676,5.838925457973915,True
10916,1.210048462679945,1.145474996862251,0.7823116340761381,False
10982,0.23211138496421818,0.4755063773460309,8.825826771319027,True
10996,0.4201835597359108,0.6639102452632946,3.7603545831265515,True
11039,0.2621164647187316,0.43130154151034916,6.2774908108764995,True
11082,4.250027811838015,0.2490925592321922,0.013790410262673263,False
11091,0.7025692146709791,0.735491383347807,1.4900418883067064,False
11097,0.1751375945300662,0.2544029872975888,8.29371843130931,True
11108,0.35941439588639623,0.614253074586794,4.755027583183753,True
11168,0.24783977507281096,0.37940035697057234,6.176588269804236,True
11175,1.0461280795973882,1.3253060633780336,1.2110053711660593,False
11180,0.1772762720074773,0.26121461621684977,8.31155790132641,True
11209,0.23501789094806388,0.32256940174806104,5.840008197870143,True
11223,0.8400771691071424,1.5095375934723425,2.1389712822513074,True
11248,0.1834969451935421,0.29197624121447846,8.671154773783758,True
11267,0.9683340234152921,1.0930332463786376,1.1656885369049563,False
11274,0.1929375868215499,0.30797250747490923,8.273068074065444,True
11277,0.8954963439938873,1.12455356928663,1.4023356428467069,False
11289,0.17620768232201076,0.27373227294236746,8.815812376530253,True
11296,0.4374355642159152,0.6584895782165114,3.4412677007438095,True
11308,0.25229696235796784,0.5217912099387756,8.197206819529638,True
11342,0.22500655694521404,0.4203130876351699,8.30183288586321,True
11346,0.25038113088287633,0.2792712103111985,4.454675222340861,True
11351,0.33194340855251175,0.5138983294233255,4.6638563566941516,True
11368,0.21279219614056824,0.3744080062674922,8.26845072116795,True
11387,0.2064127792955727,0.35052820770047904,8.226964362852511,True
11401,0.29996153198924136,0.4048271352362706,4.4991830463165154,True
11436,0.21616275358830578,0.27401743661739186,5.864178441274735,True
11447,4.243482134792783,0.38017609289224197,0.02111251750775599,False
11498,0.29991242614211105,0.4013057244636903,4.461507284258114,True
11511,0.7446472157871882,1.1164260886256585,2.0133906768128886,True
11516,0.3950504319180454,0.5725502809539806,3.668645663681966,True
11550,1.0230729910557987,2.325099050678288,2.2214053059549035,True
11551,0.1495735762849142,0.183563811319096,8.2046091905076,True
11593,0.49151257719561386,0.7406965466668884,3.0659795333372744,True
11617,0.1898037870764421,0.3291824938994151,9.137237829877403,True
11650,0.24301565623772553,0.48080858114263353,8.141348555178467,True
11665,0.2561939204371846,0.43917997663878683,6.691111629353004,True
11667,0.27062792995744156,0.431841347604414,5.8962116086631084,True
11672,0.19997346727705,0.3372909836331772,8.434301434685372,True
11680,0.4554835452966348,0.7963963707489135,3.8386789765755323,True
11681,0.2581776871475304,0.4011362527617648,6.017941836172449,True
11683,0.3841696999486456,0.5655820437727497,3.83218488400886,True
11684,0.28490433604635645,0.5114039612565616,6.300291147320002,True
11726,0.39763118256416324,0.5902130605892535,3.7328900587105163,True
11727,0.20784541996703035,0.35427875841165146,8.200760771632778,True
11733,1.3334521852405665,1.3138488431374928,0.738907821852169,False
11789,0.8119176988252812,0.9435658232002448,1.4313555488367877,False
11791,0.36637870391557564,0.5098319242737874,3.7980733432832423,True
11819,0.16536032230228126,0.22615233691519798,8.270325017235452,True
11853,0.3034790935459787,0.5560698445793408,6.037638025807296,True
11861,0.16549104262765524,0.22610456497641312,8.255521052448513,True
11877,0.26752607514424975,0.4294570484512915,6.000416971608735,True
11887,3.921762041188107,1.072490543973128,0.06973181450158986,False
11892,0.17203362239368616,0.24452348041508426,8.261886538485479,True
11895,0.16448343045122515,0.2219504672450717,8.203434247970808,True
11902,0.9683346844525752,1.2386926557190985,1.3210283062282357,False
11904,0.46685623010952915,0.6569613385435696,3.014196092165848,True
11907,0.25735417754365547,0.40294504614472376,6.08382648074846,True
11938,0.7059029883526041,0.9189450303747924,1.8441600982509392,True
11949,0.595935499135331,0.8232084632606858,2.317982167934395,True
11971,0.1914721385508582,0.29332392934096724,8.000635269289715,True
12016,1.8225174261817216,0.9890593766797982,0.297768569614479,False
12025,0.15581735104267302,0.20308379084156905,8.364225645669556,True
12027,0.168765190262607,0.2351287509535029,8.25514568814522,True
12038,0.5129189072067908,0.6555881825866208,2.4919082569119926,True
12048,1.0086730052343946,1.1774105824971424,1.1572487272805896,False
12049,0.526903730130595,0.8137003624664967,2.9308959375968335,True
12083,0.2808545457543163,0.46330001588911657,5.873458361727783,True
12090,0.1671091160760365,0.22751601756850023,8.146970459247541,True
12150,0.5675346718269074,1.0277221067960822,3.1907263066684695,True
12159,0.24230682522126543,0.36893057454373757,6.283562751150514,True
12186,0.21636495744974826,0.27749685935010576,5.9275462054915105,True
12199,0.3332969081994332,0.5677670089879742,5.110974028574896,True
12200,0.22492424679014783,0.2935546151203154,5.802401524238366,True
12204,0.8210661240548364,1.6899251870744276,2.5067473603566026,True
12206,0.2646419994916395,0.41332083242302364,5.901515552787767,True
12214,0.3970049010430177,0.4687991936707898,2.9743520025519725,True
12226,0.36530961116672145,0.6034004183392644,4.521475226188382,True
12230,1.528540792188961,1.1506748138268605,0.4924910640830221,False
12231,0.3948778624864496,0.579663182496923,3.7174690151311656,True
12235,0.22647824573325828,0.4453807689586244,8.683004158633977,True
12236,0.26579465934207547,0.5675356418256747,8.033309378584732,True
12264,0.2690619051727604,0.42722535456274413,5.901285063281215,True
12275,0.1668325814987452,0.23042205844156588,8.278405753796696,True
12305,0.2829125942071596,0.5087097704079199,6.355651724466609,True
12308,0.16635744407501912,0.22318302513897256,8.064194408002523,True
12311,1.7183795023435728,0.9451922131818704,0.32009715993270604,False
12342,0.21590946609092418,0.40511794315879013,8.690180477241539,True
12361,0.1659177943593475,0.22799066317624028,8.281621057126433,True
12362,0.30033466621742677,0.5324824092555024,5.903227537327169,True
12377,0.17274295901011427,0.23925390476124014,8.017588665799769,True
12386,0.3687042046945257,0.6146591817469566,4.52142153177847,True
12391,0.28522064281546333,0.38367020007217245,4.716184877458928,True
12410,0.32039051188406914,0.4723247842807129,4.601264631565832,True
12420,0.19464311159185996,0.3036833264006152,8.015514561627693,True
12427,0.6150373970718489,1.009671333712066,2.6691675150530134,True
12439,0.2890891918711935,0.5430832287176323,6.498265996450429,True
12445,0.2385746833959966,0.46425157083998564,8.156372269608612,True
12455,0.18848408419106147,0.3020003129902161,8.500526020077627,True
12479,0.4464020705270466,0.6012620458913438,3.0172355099370733,True
12488,0.26107204945578594,0.4199952174843251,6.161936469871761,True
12527,0.23786318409517415,0.4684599435017371,8.279618562404899,True
12556,0.39373956137266586,0.6283477694312196,4.053023950146906,True
12563,0.23118400747934428,0.3118655435196311,5.8350380584409605,True
12570,0.3603393550304209,0.6288048501372381,4.842717602671544,True
